Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2,Frame,∠ABC,∠BCD,∠ABC_smooth,∠BCD_smooth
149019,5,Extend,>>,117,15.47,372,298,518,4278,33.96985304928572,25.418225927109063,33.97889530448287,25.637398758228805
149128,5,Extend,>>,73,11.78,374,300,518,4282,33.293917297425395,25.35085459976591,33.63921189220694,25.001680384752838
149238,5,Extend,>>,29,7.91,371,299,519,4285,32.43494634944733,25.23584293855245,32.86415725376531,24.67200719464868
149347,5,Extend,>>,-15,4.22,373,299,516,4288,32.59991908503858,23.90455443636452,32.14221209744804,24.51408955224693
149456,5,Extend,>>,-59,0.26,371,299,519,4291,31.957836703835653,24.234564154754366,32.123631947645656,24.16377921302481
149566,5,Extend,>>,-103,-3.6,372,300,518,4295,31.770130105278525,24.190884266476047,32.053320180644704,23.84397113690612
149675,5,Extend,>>,-147,-7.47,372,300,519,4298,31.773750515280625,23.675914940732014,31.655514271380422,23.849014146896014
149785,5,Extend,>>,-191,-11.43,370,300,521,4301,31.773750515280625,23.675914940732014,31.500565441731894,23.73429075128279
149895,5,Extend,>>,-235,-15.3,370,298,517,4305,31.444554046528282,24.005111409484357,31.295571393026044,23.983384519408588
150005,5,Extend,>>,-279,-18.99,371,298,519,4308,31.444554046528282,23.634434765147887,31.250327876470266,23.93216745341296
150114,5,Extend,>>,-323,-22.95,373,297,519,4311,31.596363454517274,23.410070194253848,31.613011653258628,23.473637480376237
150224,5,Extend,>>,-367,-26.73,371,301,516,4314,32.098038168329396,23.082162131203006,32.05075139188227,23.159053320348317
150334,5,Extend,>>,-411,-30.59,372,299,516,4318,32.2878464222255,23.12521767201426,31.634161448903875,23.637155714074353
150443,5,Extend,>>,-455,-34.55,371,297,513,4321,31.773750515280625,24.047062391980234,31.7853411007236,23.643902610157298
150553,5,Extend,>>,-499,-38.42,372,299,514,4324,32.105081391931606,23.344584064080976,32.15013230675481,23.521829285825966
150662,5,Extend,>>,-543,-42.2,371,299,515,4328,31.93202310462101,23.344584064080976,31.832408660930056,23.71342444877518
150772,5,Extend,>>,-587,-46.07,372,300,512,4331,31.93202310462101,23.715731515329225,31.887517175992315,23.49219511926532
150882,5,Extend,>>,-631,-49.93,370,300,511,4334,32.309752604363325,23.166653433491007,31.93624073721339,23.423946765436966
150991,5,Extend,>>,-675,-53.8,372,298,507,4337,31.444544432157414,24.118706473491756,31.84377662816786,23.562307085826937
151101,5,Extend,>>,-719,-57.58,371,298,506,4341,32.13553480552122,23.572444899142965,32.028749240814044,23.603090136501514
151211,5,Extend,>>,-763,-61.45,371,298,510,4344,31.826069869971633,23.572444899142965,31.7160632656093,23.70471371695057
151320,5,Extend,>>,-807,-65.23,372,299,507,4347,32.13873233778469,23.39313156103111,31.773891858087296,23.625921111784695
151430,5,Extend,>>,-851,-69.19,371,297,501,4351,32.16027680169341,23.610235891819713,32.16175541336601,23.47020959575036
151539,5,Extend,>>,-895,-72.97,371,298,499,4354,32.16027680169341,23.238237967421156,32.324846231487406,23.178284031096915
151649,5,Extend,>>,-939,-76.75,370,297,490,4357,31.959418999672835,23.603831905976335,32.11196652582611,23.282798414427766
151758,5,Extend,>>,-983,-80.7,370,299,483,4361,31.980253481838275,23.44964829410972,31.778960750318216,23.562247914357442
151869,5,Extend,>>,-1027,-84.48,370,297,466,4364,31.983028242572118,23.238237967421156,31.99728263091014,23.2531535965333
151979,5,Extend,>>,-1071,-88.26,369,298,451,4367,31.46964660131414,23.572444899142965,31.631193584584466,23.437137874849306
152089,5,Extend,>>,-1115,-92.22,371,296,430,4370,31.49433330907212,23.41826128727635,31.5588005517263,23.43103945315884
152199,5,Extend,>>,-1159,-96.09,369,296,408,4374,31.803853533035948,23.238237967421156,31.715609934516184,23.32200646750697
152309,5,Extend,>>,-1203,-99.96,371,296,389,4377,31.601381690347125,23.634816766455515,31.554762773665882,23.444723785116317
152419,5,Extend,>>,-1247,-103.74,371,298,378,4380,31.49433330907212,23.41826128727635,31.566653430559704,23.45502142485367
152529,5,Extend,>>,-1291,-107.43,374,296,370,4384,31.983028242572118,23.238237967421156,31.882001517861458,23.30945648521028
152639,5,Extend,>>,-1335,-111.3,371,296,365,4387,31.983028242572118,23.238237967421156,31.87029845323208,23.368675185993244
152749,5,Extend,>>,-1379,-115.25,372,296,361,4390,31.983028242572118,23.238237967421156,31.778107693477025,23.29690095529617
152859,5,Extend,>>,-1423,-119.12,372,295,359,4394,31.803853533035948,22.866650016091995,31.650756714817508,23.168712924076992
152968,5,Extend,>>,-1467,-122.9,373,294,358,4397,31.288235768435072,23.753855732022032,31.68735840265328,23.402833294788717
153078,5,Extend,>>,-1511,-126.77,372,294,358,4400,31.49433330907212,23.41826128727635,31.813409600720284,23.28999366375927
153189,5,Extend,>>,-1555,-130.55,373,294,357,4403,31.803004922716923,23.046673335947162,32.00488148615843,23.023015909895328
153300,5,Extend,>>,-1599,-134.33,373,293,357,4407,32.293625931394644,22.866650016091995,31.94095602864507,23.065186013316186
153411,5,Extend,>>,-1643,-138.11,372,288,356,4410,31.288517734971975,23.200856947813804,31.533531209590052,23.18521494398091
153522,5,Extend,>>,-1687,-141.89,373,287,356,4413,31.467410477971242,23.41603075823042,31.592863037562537,22.93173393233832
153633,5,Extend,>>,-1731,-145.85,371,285,353,4417,31.803004922716923,22.304849240362472,31.810352631434043,22.52710840953459
153743,5,Extend,>>,-1775,-149.54,372,285,351,4420,31.803004922716923,22.304849240362472,31.91452182424638,22.328668555427562
153854,5,Extend,>>,-1819,-153.49,370,279,352,4423,31.78137738331594,22.08885708717625,31.722941685906534,22.1654982172534
153965,5,Extend,>>,-1863,-157.27,369,279,351,4427,31.288235768435072,21.85688563043422,31.58323471850389,21.80553277851792
154075,5,Extend,>>,-1907,-161.05,370,278,352,4430,32.11360261153945,21.19594361660728,31.690889628793425,21.541467159866897
154185,5,Extend,>>,-1951,-164.75,368,273,353,4433,31.599966550436875,21.53153806135299,31.66824187395025,21.336480315015365
154295,5,Extend,>>,-1995,-168.53,366,276,354,4437,31.10710690209288,20.744391293068333,31.547496626833862,20.82801286001884
154405,5,Extend,>>,-2039,-172.4,366,275,356,4440,31.599966550436875,20.744391293068333,31.477988139207483,20.53751329598314
154515,5,Extend,>>,-2083,-176.18,363,274,355,4443,30.901609134890265,20.524339795450345,31.18710885670945,20.150863308975275
154625,5,Extend,>>,-2127,-180.04,362,274,357,4447,31.236429212427538,19.08734890166602,31.089124990663166,19.347015049229984
154735,5,Extend,>>,-2171,-183.82,363,268,354,4450,31.416424905396383,18.721523473566776,31.11044971614504,18.77620137383581
154844,5,Extend,>>,-2215,-187.52,359,271,355,4453,30.89454024344289,18.15100579541061,31.06829322564044,18.077795451596618
154954,5,Extend,>>,-2259,-191.3,361,273,359,4456,31.08160482785911,17.163692550794167,30.93516868964553,17.24512557608287
155064,5,Extend,>>,-2303,-194.99,359,272,359,4460,30.22499896367316,16.537314718160104,29.92589205892049,16.526199437203573
155173,5,Extend,>>,-2347,-198.95,356,270,359,4463,28.51872778867076,16.05998730716064,28.892719683254228,15.54239512380522
155283,5,Extend,>>,-2391,-202.81,355,269,360,4466,27.291786029629577,14.20615642019996,27.6539816279925,14.072871440461212
155393,5,Extend,>>,-2435,-206.68,355,271,362,4470,25.167870149781606,12.306707383929961,25.285104847858186,11.910099962292007
155503,5,Extend,<<,-2435,-210.46,354,269,363,4473,22.589397760069602,9.816912998601708,23.089100348123033,9.66566120969646
155612,5,Extend,<<,-2391,-211.6,356,270,362,4476,20.025085735691476,7.571043426655933,19.943065729609092,7.4433708376832115
155722,5,Extend,<<,-2347,-210.55,361,274,362,4479,16.05998730716064,5.331272173265006,16.316791647365967,5.314414243448384
155832,5,Extend,<<,-2303,-207.47,363,275,369,4483,11.926272388053405,2.3731277984620647,11.918782300880807,2.154496465626978
155942,5,Extend,<<,-2259,-203.78,366,276,370,4486,9.182205964331018,-0.01956572409133628,9.250722535962002,-0.0071503411612867315
156051,5,Extend,<<,-2215,-199.74,368,276,369,4489,7.582010505002927,-1.8242146856235308,7.381596922645869,-1.9084169907712567
156162,5,Extend,<<,-2171,-196.13,368,276,369,4493,5.249187520734296,-4.104854717489104,5.416565116032151,-4.022639336224281
156272,5,Extend,<<,-2127,-192.35,370,278,370,4496,3.9501930924027704,-5.416271815827855,4.135149043341889,-5.309035428675335
156382,5,Extend,<<,-2083,-188.48,371,278,368,4499,2.778160129532097,-6.2321892771874445,2.7999066183204437,-6.068540591745696
156492,5,Extend,<<,-2039,-184.53,371,279,365,4503,2.0311889808251067,-7.183382148250985,1.5304654297412952,-6.830629509716584
156602,5,Extend,<<,-1995,-180.57,372,279,364,4506,0.40545911090265463,-7.55883970477106,0.4706565109155718,-7.6544973682208095
156711,5,Extend,<<,-1951,-176.79,372,280,363,4509,-0.5479585924325079,-8.669207395824657,-0.6547382221332968,-8.575248526385682
156821,5,Extend,<<,-1907,-172.92,372,280,362,4512,-1.8100751190760604,-9.418068913199619,-1.8717849688836603,-9.165798731792703
156931,5,Extend,<<,-1863,-169.05,373,281,362,4516,-3.35302915392208,-9.960943485384263,-3.3760805191765826,-10.008495121319983
157041,5,Extend,<<,-1819,-165.19,372,282,361,4519,-4.777975489792453,-10.828276949361054,-4.679597808334259,-11.03068037873513
157151,5,Extend,<<,-1775,-161.41,372,283,362,4522,-5.857879432700912,-12.048573483986331,-5.814406550689068,-11.970292929632429
157261,5,Extend,<<,-1731,-157.45,372,283,362,4526,-6.4056693309830735,-12.803636300619445,-6.540362527151355,-12.445486395790935
157371,5,Extend,<<,-1687,-153.58,372,282,361,4529,-6.668625797272199,-12.53916252393293,-6.9048249907578185,-12.778445138782448
157481,5,Extend,<<,-1643,-149.63,372,282,361,4532,-7.002327501062723,-13.707074641764109,-7.187744711115249,-13.325651839722472
157591,5,Extend,<<,-1599,-145.76,371,284,360,4535,-7.430099950741862,-13.699845746730205,-7.50913981366098,-13.657582506374943
157700,5,Extend,<<,-1555,-141.89,374,285,359,4539,-7.494041860475988,-14.481216445018447,-7.529888231834289,-14.601226360587715
157810,5,Extend,<<,-1511,-138.02,373,283,361,4542,-7.424254258484893,-15.694442822407211,-7.828099981364782,-15.167587842986647
157920,5,Extend,<<,-1467,-134.15,374,286,361,4545,-7.783076699794037,-15.714751723437274,-8.244438233705141,-15.619200476118948
158030,5,Extend,<<,-1423,-130.37,375,284,361,4549,-8.858383442942284,-15.77754516221222,-8.390358179982897,-16.335570650481166
158140,5,Extend,<<,-1379,-126.42,374,285,363,4552,-8.63776569566528,-16.47075058707648,-8.321173511642316,-16.82957432271256
158251,5,Extend,<<,-1335,-122.64,374,285,365,4555,-8.496754420624683,-17.33597285304367,-8.52002018497872,-17.230171395051627
158360,5,Extend,<<,-1291,-118.86,374,284,367,4559,-8.450134594043163,-17.38259267962519,-8.99551633567694,-17.620574295152842
158471,5,Extend,<<,-1247,-114.99,374,285,370,4562,-9.26031636519889,-18.615692007331035,-9.392227209434806,-18.25431746951455
158580,5,Extend,<<,-1203,-111.03,374,287,373,4565,-9.765429347598115,-18.589697344716484,-9.686444501090463,-18.879911028845264
158690,5,Extend,<<,-1159,-107.25,376,288,384,4568,-10.011604723655267,-19.433592926715363,-9.96100792686202,-19.443131631541792
158800,5,Extend,<<,-1115,-103.38,374,286,396,4572,-10.158598458059146,-19.851539182259046,-10.409217010832606,-20.129862119478275
158910,5,Extend,<<,-1071,-99.52,372,284,413,4575,-11.296751940663313,-20.335015241701058,-10.963811053347541,-20.616064306284308
159020,5,Extend,<<,-1027,-95.56,374,285,423,4578,-11.588840635711051,-21.130674232041855,-11.48531280227455,-21.015424491752018
159130,5,Extend,<<,-983,-91.78,373,286,429,4582,-11.588840635711051,-21.60566520690844,-11.872967312348543,-21.304171975406476
159240,5,Extend,<<,-939,-87.82,373,287,438,4585,-12.286735937645545,-20.863483751912383,-11.938249674334934,-21.39773218649318
159349,5,Extend,<<,-895,-84.04,373,286,455,4588,-11.699228650506512,-21.981526058015135,-11.662766130452404,-21.71710459039963
164453,2,Flex,>>,1140,100.22,375,290,524,4741,24.415259865277562,11.865438275971883,24.98515580076209,11.503663038924605
164563,2,Flex,>>,1076,100.22,373,287,526,4745,25.153963078753833,11.366445670854318,24.89465288016968,11.66006302100281
164672,2,Flex,>>,1012,96.44,371,285,524,4748,24.9142524703951,11.729087544422384,25.184420886566077,11.658368308576364
164783,2,Flex,>>,948,90.99,373,288,525,4751,24.9142524703951,12.09270485015847,25.033815528186306,12.109330446484114
164892,2,Flex,>>,884,85.36,373,289,525,4755,25.699716475618402,12.777721457022011,25.547484835015084,12.517032607053256
165001,2,Flex,>>,820,79.74,372,287,525,4758,25.959341506910306,12.641147544214732,25.994306928648243,12.519264565801832
165111,2,Flex,>>,756,74.2,372,288,527,4761,26.233771214707616,12.278385817371401,25.949051914620206,12.554174480678562
165222,2,Flex,>>,692,68.57,372,287,523,4764,25.848877811465627,12.628560121174758,25.871506946586855,12.576898622652593
165331,2,Flex,>>,628,62.95,372,287,525,4768,25.848877811465627,12.628560121174758,25.758032427757584,12.599677126617944
165441,2,Flex,>>,564,57.32,372,286,524,4771,25.848877811465627,12.628560121174758,26.095764468623784,12.45894917769967
165551,2,Flex,>>,500,51.78,372,287,522,4774,26.122996162324227,12.56182629834123,25.95771717329714,12.614305588908962
165660,2,Flex,>>,436,46.07,373,286,522,4778,26.122996162324227,12.628560121174758,25.86750903782526,12.749460647599463
165771,2,Flex,>>,372,40.53,371,285,522,4781,26.270349962867982,12.05032961322496,25.898839046830552,12.676063833076615
165880,2,Flex,>>,308,34.99,373,287,522,4784,25.774629283692548,12.976926999806437,25.95693944446147,12.767440403307187
165990,2,Flex,>>,244,29.27,373,287,521,4787,26.01173931625374,12.976926999806437,26.2622586073066,12.780801391022539
166099,2,Flex,>>,180,23.65,372,287,522,4791,26.594951681806975,12.197683413768686,26.207678403634024,12.783306386439495
166209,2,Flex,>>,116,17.93,374,288,525,4794,25.332213239703293,13.372848299029187,25.807331869628328,12.85071367244825
166318,2,Flex,>>,52,12.4,372,287,523,4797,26.330877916046575,12.112622925984994,25.5600967495019,12.818577451735557
166429,2,Flex,>>,-12,6.77,372,288,525,4801,26.186492611836627,12.665973713793022,25.656956731672715,12.72411678420514
166539,2,Flex,>>,-76,1.05,372,288,522,4804,25.825577815509973,12.399769433600227,25.897092777835468,12.526770583403689
166648,2,Flex,>>,-140,-4.48,372,287,522,4807,25.676732728992334,12.665973713793022,25.78929439131571,12.63680892476166
166758,2,Flex,>>,-204,-10.11,373,287,522,4811,25.520586375792334,12.822120066993023,25.652176499975646,12.828205174598823
166867,2,Flex,>>,-268,-15.74,371,287,523,4814,24.898727041226806,13.530646112490956,25.40777757648037,13.151332348568719
166977,2,Flex,>>,-332,-21.27,373,288,525,4817,25.332213239703293,13.300784217233002,25.625997316718525,13.052082463515259
167087,2,Flex,>>,-396,-27.16,374,288,529,4820,25.954675836847514,12.665973713793022,25.852248075555963,12.763158414526195
167197,2,Flex,>>,-460,-32.79,374,288,536,4824,25.564436775780393,12.936216944565018,25.69304449878657,13.017950545707343
167307,2,Flex,>>,-524,-38.33,373,288,539,4827,25.339917279449423,13.512549046180226,25.554413970395085,13.134172269876064
167417,2,Flex,>>,-588,-43.87,371,287,547,4830,25.339917279449423,13.512549046180226,25.55307862676972,13.05696907208224
167527,2,Flex,>>,-652,-49.49,372,287,560,4834,25.684175309085845,12.806868250411583,25.85666624084243,12.898335655197457
167637,2,Flex,>>,-716,-55.21,370,287,579,4837,25.49933473994372,12.915238021432856,25.919708594672308,12.812679173918216
167746,2,Flex,>>,-780,-60.84,371,287,586,4840,26.14110223482993,12.367755578722665,25.82780172090095,12.661936104619084
167856,2,Flex,>>,-844,-66.37,372,287,592,4843,25.958071154028175,12.692708455397707,25.743392430974637,12.824129813457539
167965,2,Flex,>>,-908,-72.0,370,287,622,4847,26.580991762639,12.350372183191979,26.047257979035393,12.699988029375236
168075,2,Flex,>>,-972,-77.63,370,288,633,4850,25.667493552354273,12.53170305720738,25.86149270150723,12.55112829830128
168185,2,Flex,>>,-1036,-83.25,370,286,644,4853,25.796844205193537,12.632365792275209,26.01603214141907,12.538504443888673
168295,2,Flex,>>,-1100,-88.79,369,286,652,4857,26.580991762639,12.350372183191979,26.04573051478316,12.68068822442732
168404,2,Flex,>>,-1164,-94.42,371,286,658,4860,25.506488154163918,13.054349880564814,25.567850012212887,13.007452770233357
168514,2,Flex,>>,-1228,-100.04,369,288,666,4863,25.506488154163918,13.054349880564814,25.648918378368933,12.84419784592488
168624,2,Flex,>>,-1292,-105.67,370,287,669,4866,25.667493552354273,12.893344482374488,25.877144833224282,12.658077811034971
168735,2,Flex,>>,-1356,-111.38,369,287,668,4870,25.796844205193537,13.074655481927152,26.030400768226485,12.82843928275916
168845,2,Flex,>>,-1420,-117.01,369,287,686,4873,26.23513670710372,12.472948331780941,26.016205440250232,12.76552763559247
168955,2,Flex,>>,-1484,-122.64,370,287,685,4876,26.366262498689082,12.367755578722665,26.214424520617207,12.42459850662725
169065,2,Flex,>>,-1548,-128.18,369,288,693,4880,26.14110223482993,12.367755578722665,26.25331305855569,12.455831795285528
169175,2,Flex,>>,-1612,-133.8,364,286,694,4883,26.193082456006096,12.367755578722665,25.97938191155624,12.802658746148323
169285,2,Flex,>>,-1676,-139.34,366,287,705,4886,25.43836664647108,13.255986355942525,25.96283380046291,12.88861003775563
169394,2,Flex,>>,-1740,-144.97,367,287,713,4890,26.436199524208718,12.306780197603786,26.23772974170562,12.332681121829808
169504,2,Flex,>>,-1804,-150.42,365,287,722,4893,25.704710130373087,12.527466421619522,26.095112064760066,12.337220793080508
169614,2,Flex,>>,-1868,-156.04,364,286,727,4896,25.569490126769807,12.712013608359058,25.73497493924929,12.614639121870887
