Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2,∠ABC_smooth,∠BCD_smooth
29942,3,Flex,<<,-602,-60.75,446,411,554,45.69956611465729,26.127561228403103
30022,1,Flex,<<,2526,217.49,450,410,559,45.68789937637527,26.047234738857227
30037,2,Flex,<<,510,37.27,445,410,556,45.68789937637527,26.047234738857227
30052,3,Flex,<<,-536,-54.77,444,408,554,45.590138548767875,26.04676075021939
30132,1,Flex,<<,2565,220.92,447,413,559,45.63294896458329,25.91928544277335
30147,2,Flex,<<,574,42.9,448,412,556,45.81141576466328,25.77594720428377
30161,3,Flex,<<,-470,-48.88,447,408,554,45.81141576466328,25.77594720428377
30242,1,Flex,<<,2604,224.35,449,413,559,46.05476064651022,25.791974760467937
30257,2,Flex,<<,638,48.44,447,409,556,46.05476064651022,25.791974760467937
30272,3,Flex,<<,-404,-43.16,445,409,553,46.05476064651022,25.791974760467937
30352,1,Flex,<<,2643,227.78,447,410,559,45.999117870643595,25.884462612361695
30367,2,Flex,<<,702,54.24,447,410,557,45.999117870643595,25.884462612361695
30382,3,Flex,<<,-338,-37.45,446,409,553,45.77272266649046,25.98562360246639
30462,1,Flex,<<,2682,231.12,450,410,558,45.55670033747344,26.0460912717584
30477,2,Flex,<<,766,59.87,448,407,556,45.529201771093554,25.925712559937878
30491,3,Flex,<<,-272,-31.56,445,406,554,45.529201771093554,25.925712559937878
30572,1,Flex,<<,2721,234.64,447,410,558,45.474571296234636,25.994167257416734
30587,2,Flex,<<,830,65.41,448,409,557,45.45725938311311,26.1032520738748
30602,3,Flex,<<,-206,-25.76,444,406,556,45.45725938311311,26.1032520738748
30682,1,Flex,<<,2760,237.98,448,408,560,45.419935727619865,26.397565020372333
30697,2,Flex,<<,894,71.03,445,406,556,45.419935727619865,26.397565020372333
30711,3,Flex,<<,-140,-19.96,443,403,555,45.43291774051961,26.457482122938877
30792,1,Flex,<<,2799,241.41,448,408,555,45.253049768380606,26.663432003469296
30807,2,Flex,<<,958,76.66,446,407,555,45.253049768380606,26.663432003469296
30821,3,Flex,<<,-74,-14.15,444,407,554,45.247630658625866,26.546827237882916
30902,1,Flex,<<,2838,244.92,447,409,556,45.29672761495342,26.363398961435152
30916,2,Flex,<<,1022,82.29,446,404,553,45.32969602714644,26.234605390202272
30931,3,Flex,<<,-8,-8.35,447,406,553,45.32969602714644,26.234605390202272
31012,1,Flex,<<,2877,248.18,446,405,555,45.43446101352223,25.87280385702531
31027,2,Flex,<<,1086,88.0,443,403,551,45.43446101352223,25.87280385702531
31042,3,Flex,<<,58,-2.37,446,403,549,45.517282542809426,25.80816000617885
31122,1,Flex,<<,2916,251.78,446,404,552,45.55387412451233,25.800019420192868
31138,2,Flex,<<,1150,93.54,445,403,548,45.55387412451233,25.800019420192868
31152,3,Flex,<<,124,3.34,444,400,547,45.59276065407006,25.7851769988566
32499,4,Extend,>>,1471,129.32,447,405,552,43.67892977157516,25.28903174877113
32514,5,Extend,>>,205,18.02,449,402,552,43.70845820465637,25.259997026374315
32528,6,Extend,>>,1067,93.8,446,403,550,43.70845820465637,25.259997026374315
32609,4,Extend,>>,1426,129.32,446,402,551,43.645779248813284,25.250162896600173
32623,5,Extend,>>,161,18.02,443,403,547,43.645779248813284,25.250162896600173
32638,6,Extend,>>,1019,93.8,443,405,547,43.645779248813284,25.250162896600173
32718,4,Extend,>>,1381,126.59,445,402,548,42.71912627944606,24.897495413099406
32733,5,Extend,>>,117,15.47,443,400,548,42.71912627944606,24.897495413099406
32747,6,Extend,>>,971,91.08,443,402,547,42.33974600270253,24.64072331405998
32828,4,Extend,>>,1336,122.73,443,401,548,41.58685120265234,24.43872683669276
32842,5,Extend,>>,73,11.69,444,398,548,41.23697430327348,24.34387627677782
32857,6,Extend,>>,923,86.95,444,402,546,41.23697430327348,24.34387627677782
32938,4,Extend,>>,1291,118.86,445,402,548,40.79096731776124,24.13085785288551
32952,5,Extend,>>,29,7.91,446,401,548,40.54159472133964,23.842330414056
32967,6,Extend,>>,875,82.73,443,399,548,40.54159472133964,23.842330414056
33047,4,Extend,>>,1246,114.99,442,400,547,39.60083690760586,23.244586430258394
33062,5,Extend,>>,-15,4.22,444,401,548,39.60083690760586,23.244586430258394
33076,6,Extend,>>,827,78.42,443,400,546,39.16103627760342,22.956325410801494
33157,4,Extend,>>,1201,110.95,444,400,548,38.06300654314788,22.592724203633658
33171,5,Extend,>>,-59,0.26,443,400,548,38.06300654314788,22.592724203633658
33186,6,Extend,>>,779,74.2,443,398,544,37.53204382059327,22.311132928302847
33266,4,Extend,>>,1156,106.99,442,399,548,36.81184675906352,21.85155149019119
33280,5,Extend,>>,-103,-3.52,442,399,547,36.62678224037567,21.527762683343003
33295,6,Extend,>>,731,70.15,442,400,546,36.62678224037567,21.527762683343003
33376,4,Extend,>>,1111,103.03,441,400,547,36.12993182709306,20.885874643662156
33390,5,Extend,>>,-147,-7.47,444,399,545,36.12993182709306,20.885874643662156
33404,6,Extend,>>,683,66.02,441,400,545,36.12993182709306,20.885874643662156
33485,4,Extend,>>,1066,99.34,443,401,546,35.199174569497735,20.11142938679599
33499,5,Extend,>>,-191,-11.34,443,401,544,35.199174569497735,20.11142938679599
33514,6,Extend,>>,635,61.71,443,399,541,34.80974995098009,19.864348003436966
33594,4,Extend,>>,1021,95.3,443,402,546,34.233422239093,19.464257601528008
33609,5,Extend,>>,-235,-15.21,445,400,543,34.001099377079505,19.144504628682157
33624,6,Extend,>>,587,57.58,442,399,543,34.001099377079505,19.144504628682157
33704,4,Extend,>>,976,91.34,443,400,546,33.53349729209096,18.734672108878613
33718,5,Extend,>>,-279,-18.9,442,399,543,33.39191501382263,18.542844008457084
33733,6,Extend,>>,539,53.63,443,400,540,33.39191501382263,18.542844008457084
33813,4,Extend,>>,931,87.38,442,402,542,33.0158559350251,17.709580651348688
33828,5,Extend,>>,-323,-22.77,441,399,541,33.0158559350251,17.709580651348688
33842,6,Extend,>>,491,49.41,442,399,540,32.78818249135707,17.49659700503096
33923,4,Extend,>>,886,83.6,442,399,539,32.27020699145621,17.263622001989127
33937,5,Extend,>>,-367,-26.64,441,397,537,32.27020699145621,17.263622001989127
33952,6,Extend,>>,443,45.36,442,397,537,31.955179110945302,17.124599766927933
34033,4,Extend,>>,841,79.74,443,400,535,31.430034186887507,16.674500092853247
34047,5,Extend,>>,-411,-30.42,442,399,535,31.169561785720326,16.484199709534106
34062,6,Extend,>>,395,41.32,439,396,537,31.169561785720326,16.484199709534106
34142,4,Extend,>>,796,75.69,440,400,535,30.325304379395014,15.619226765033371
34156,5,Extend,>>,-455,-34.29,439,398,534,30.325304379395014,15.619226765033371
34171,6,Extend,>>,347,37.36,440,397,530,30.325304379395014,15.619226765033371
34252,4,Extend,>>,751,71.91,441,398,531,28.928947956452227,14.76482666043672
34266,5,Extend,>>,-499,-38.15,438,396,531,28.928947956452227,14.76482666043672
34280,6,Extend,>>,299,33.49,439,398,527,28.449933053729836,14.365263516230819
34361,4,Extend,>>,706,68.04,439,397,528,27.4960546000632,13.43068161460194
34375,5,Extend,>>,-543,-42.02,439,396,528,27.4960546000632,13.43068161460194
34390,6,Extend,>>,251,29.45,437,394,522,26.951632380292672,13.032944480457145
34471,4,Extend,>>,661,64.09,440,397,527,25.9485463780347,12.422806843275614
34485,5,Extend,>>,-587,-45.89,437,396,525,25.59458080990001,12.206259619783655
34500,6,Extend,>>,203,25.41,436,393,521,25.59458080990001,12.206259619783655
34580,4,Extend,>>,616,60.4,437,394,517,24.496020719371487,11.702675976294575
34595,5,Extend,>>,-631,-49.76,436,394,518,24.496020719371487,11.702675976294575
34609,6,Extend,>>,155,21.63,436,395,514,24.201645164904022,11.508382718128553
34689,4,Extend,>>,571,56.44,438,397,514,23.459658598336944,10.81943710522594
34704,5,Extend,>>,-675,-53.63,436,394,514,23.459658598336944,10.81943710522594
34719,6,Extend,>>,107,17.49,436,392,510,23.045868140208732,10.50375394777408
34799,4,Extend,>>,526,52.75,437,394,510,22.109511281875818,9.934138359407616
34814,5,Extend,>>,-719,-57.23,437,394,508,21.676856303968137,9.577051875699015
34828,6,Extend,>>,59,13.63,433,392,510,21.676856303968137,9.577051875699015
34909,4,Extend,>>,481,48.79,434,391,502,20.32760072524572,8.81994050678103
34923,5,Extend,>>,-763,-61.01,432,390,500,20.32760072524572,8.81994050678103
34938,6,Extend,>>,11,9.41,433,388,496,20.32760072524572,8.81994050678103
35018,4,Extend,>>,436,44.84,434,390,492,19.071529025523173,7.609778691953726
35032,5,Extend,>>,-807,-64.79,433,388,491,19.071529025523173,7.609778691953726
35047,6,Extend,>>,-37,5.36,434,388,492,18.63622611897445,7.166385787244069
35127,4,Extend,>>,391,40.88,431,391,489,17.5345785292039,6.492178717655136
35142,5,Extend,>>,-851,-68.75,432,386,488,17.03894520479544,6.179845041828003
35157,6,Extend,>>,-85,1.32,430,384,485,17.03894520479544,6.179845041828003
35237,4,Extend,>>,346,37.19,429,388,487,16.15508525096291,5.616800864385475
35252,5,Extend,>>,-895,-72.44,428,384,481,15.711945329275672,5.55615061789811
35266,6,Extend,>>,-133,-2.55,427,385,480,15.711945329275672,5.55615061789811
35347,4,Extend,>>,301,33.32,427,383,474,14.904222525758719,5.188285423514424
35361,5,Extend,>>,-939,-76.22,423,379,471,14.904222525758719,5.188285423514424
35376,6,Extend,>>,-181,-6.51,422,379,470,14.678530384495954,4.880986289694523
35456,4,Extend,>>,256,29.54,423,379,464,14.071811807663105,4.36012198704772
35471,5,Extend,>>,-983,-80.09,424,377,463,14.071811807663105,4.36012198704772
35485,6,Extend,>>,-229,-10.55,422,377,460,13.71201651812548,3.916202218934097
35566,4,Extend,>>,211,25.49,420,375,456,12.833771008104947,2.901062644249931
35581,5,Extend,>>,-1027,-83.78,419,370,448,12.259588071570594,2.515713961762038
35595,6,Extend,>>,-277,-14.68,419,368,446,12.259588071570594,2.515713961762038
35676,4,Extend,>>,166,21.63,419,366,441,10.269157876386625,1.4772682343539227
35690,5,Extend,>>,-1071,-87.56,416,365,442,10.269157876386625,1.4772682343539227
35705,6,Extend,>>,-325,-18.73,414,361,433,10.269157876386625,1.4772682343539227
35785,4,Extend,>>,121,17.76,413,357,427,8.505313179493957,0.5709228376199478
35800,5,Extend,>>,-1115,-91.43,415,356,423,8.505313179493957,0.5709228376199478
35814,6,Extend,>>,-373,-22.95,414,355,420,7.949548082095311,0.2586207080729817
35895,4,Extend,>>,76,13.89,408,351,416,6.990209645932907,-0.3082972210433261
35909,5,Extend,>>,-1159,-95.3,409,352,416,6.483944420068401,-0.5350374339961962
35924,6,Extend,>>,-421,-26.99,406,351,413,6.483944420068401,-0.5350374339961962
36004,4,Extend,>>,31,10.2,402,347,409,5.36867934035163,-0.9167927218829638
36019,5,Extend,>>,-1203,-99.08,398,345,407,4.889377466900192,-1.0315859745089868
36034,6,Extend,>>,-469,-31.12,397,338,405,4.889377466900192,-1.0315859745089868
36114,4,Extend,>>,-14,6.33,390,347,400,3.604466785745227,-1.3505623616675766
36129,5,Extend,>>,-1247,-102.68,392,341,402,3.604466785745227,-1.3505623616675766
36143,6,Extend,>>,-517,-35.08,386,338,398,3.1480759677691053,-1.5111675776661762
36224,4,Extend,>>,-59,2.37,377,341,396,2.4204586181382366,-1.9399470008170752
36238,5,Extend,>>,-1291,-106.37,376,341,393,2.4204586181382366,-1.9399470008170752
36253,6,Extend,>>,-565,-39.3,371,338,392,2.1227069908011975,-2.236250923865758
36333,4,Extend,>>,-104,-1.49,367,333,391,1.538863755021457,-2.6743466354261987
36348,5,Extend,>>,-1335,-110.15,364,334,391,1.2430528204588969,-2.8799437186652534
36363,6,Extend,>>,-613,-43.25,358,332,391,1.2430528204588969,-2.8799437186652534
36444,4,Extend,>>,-149,-5.36,357,335,390,0.2609357920594535,-3.0331734037748577
36458,5,Extend,>>,-1379,-114.02,356,332,387,0.2609357920594535,-3.0331734037748577
36473,6,Extend,>>,-661,-47.38,354,332,387,0.2609357920594535,-3.0331734037748577
36553,4,Extend,>>,-194,-9.14,349,329,386,-0.47605248308081366,-3.2685757179983606
36569,5,Extend,>>,-1423,-117.8,346,330,387,-0.47605248308081366,-3.2685757179983606
36583,6,Extend,>>,-709,-51.6,343,330,384,-0.6197579099908751,-3.3402360400710585
36664,4,Extend,>>,-239,-13.01,339,329,384,-0.8263008546895398,-3.618994145385261
36678,5,Extend,>>,-1467,-121.49,337,326,382,-0.7934126327132178,-3.821582477433759
36693,6,Extend,>>,-757,-55.47,332,324,380,-0.7934126327132178,-3.821582477433759
36774,4,Extend,>>,-284,-16.88,328,325,381,-0.8257248211106585,-4.076415098114209
36788,5,Extend,>>,-1511,-125.27,328,321,380,-0.8372412705906115,-4.200440004861342
36804,6,Extend,>>,-805,-59.6,324,321,377,-0.8372412705906115,-4.200440004861342
36884,4,Extend,>>,-329,-20.75,322,315,376,-0.8697031792352186,-4.521601687886897
36899,5,Extend,>>,-1555,-128.97,321,312,375,-0.8697031792352186,-4.521601687886897
36914,6,Extend,>>,-853,-63.47,317,313,374,-0.8725388844573201,-4.600717757477382
36994,4,Extend,>>,-374,-24.44,316,309,375,-0.9165092265138195,-4.711166791965327
37009,5,Extend,>>,-1599,-132.66,313,311,373,-0.8882409911829063,-4.658720914716925
37023,6,Extend,>>,-901,-67.87,312,306,368,-0.8882409911829063,-4.658720914716925
37104,4,Extend,>>,-419,-28.22,313,307,373,-1.0070187061509344,-4.549356098502018
37119,5,Extend,>>,-1643,-136.62,312,306,373,-0.9997404392681681,-4.524845775666064
37133,6,Extend,>>,-949,-71.74,308,305,370,-0.9997404392681681,-4.524845775666064
37214,4,Extend,>>,-464,-32.09,308,302,370,-0.7647840702465227,-4.462272969264633
37229,5,Extend,>>,-1687,-140.4,306,299,368,-0.7647840702465227,-4.462272969264633
37244,6,Extend,>>,-997,-75.96,307,300,367,-0.5385676061232084,-4.604654561729874
37324,4,Extend,>>,-509,-35.87,307,299,369,-0.17281475697584903,-4.635112583406962
37339,5,Extend,>>,-1731,-144.18,305,298,370,-0.17281475697584903,-4.635112583406962
37353,6,Extend,>>,-1045,-80.09,306,297,369,-0.01949730168966765,-4.638257893187938
37434,4,Extend,>>,-554,-39.74,306,296,370,0.2031360448494764,-4.5701767079687095
37449,5,Extend,>>,-1775,-147.78,305,293,368,0.293544149471963,-4.462510573070926
37463,6,Extend,>>,-1093,-84.04,303,291,367,0.293544149471963,-4.462510573070926
37544,4,Extend,>>,-599,-43.52,305,290,371,0.6226104156565748,-4.1468048749274065
37558,5,Extend,>>,-1819,-151.56,298,290,367,0.6226104156565748,-4.1468048749274065
37573,6,Extend,>>,-1141,-88.18,300,289,367,0.6226104156565748,-4.1468048749274065
37654,4,Extend,>>,-644,-47.38,303,289,372,1.4306126309480742,-3.9905247515287723
37668,5,Extend,>>,-1863,-155.34,302,287,370,1.4306126309480742,-3.9905247515287723
37683,6,Extend,>>,-1189,-92.13,300,286,368,1.7555196981124443,-3.9850892154862305
37764,4,Extend,>>,-689,-51.25,301,281,370,2.617559087306663,-3.8217576722178066
37779,5,Extend,>>,-1907,-159.3,300,282,371,3.002066812289753,-3.6062700250095503
37793,6,Extend,>>,-1237,-96.0,298,281,370,3.002066812289753,-3.6062700250095503
37874,4,Extend,>>,-734,-55.03,301,281,372,3.7234906302457027,-3.102001766952711
37888,5,Extend,>>,-1951,-162.99,302,280,370,4.119021761859036,-2.80592004472905
37903,6,Extend,>>,-1285,-99.96,297,277,367,4.119021761859036,-2.80592004472905
37983,4,Extend,>>,-779,-58.81,297,281,372,4.886917155931958,-2.180122892208593
37998,5,Extend,>>,-1995,-166.59,299,278,371,4.886917155931958,-2.180122892208593
38013,6,Extend,>>,-1333,-104.35,295,278,370,5.213262524799539,-2.1176170154171943
38093,4,Extend,>>,-824,-62.68,299,279,372,5.952531401156277,-2.2383482132734684
38108,5,Extend,>>,-2039,-170.2,297,275,371,5.952531401156277,-2.2383482132734684
38122,6,Extend,>>,-1381,-108.4,295,273,367,6.4242813867476,-2.226259157180571
38203,4,Extend,>>,-869,-66.46,298,273,371,7.114227566813386,-2.0137547834338263
38218,5,Extend,>>,-2083,-173.8,297,273,372,7.290484762055611,-1.694304914534495
38232,6,Extend,>>,-1429,-112.62,295,272,367,7.290484762055611,-1.694304914534495
38313,4,Extend,>>,-914,-70.15,298,271,370,8.128158836603662,-1.1165509100936815
38328,5,Extend,>>,-2127,-177.76,295,270,369,8.128158836603662,-1.1165509100936815
38343,6,Extend,>>,-1477,-116.66,296,271,370,8.544190797571455,-0.9798277569848073
38423,4,Extend,>>,-959,-73.76,298,270,369,9.522857905063814,-1.0103998468075477
38438,5,Extend,>>,-2171,-181.54,296,270,368,9.522857905063814,-1.0103998468075477
38452,6,Extend,>>,-1525,-120.7,294,268,367,10.13995862346714,-0.987505165866543
38533,4,Extend,>>,-1004,-77.71,295,269,369,10.960597592625422,-1.0070675655122745
38548,5,Extend,>>,-2215,-185.23,296,270,369,11.148259244611882,-0.8263240490598638
38562,6,Extend,>>,-1573,-124.75,294,269,366,11.148259244611882,-0.8263240490598638
38643,4,Extend,>>,-1049,-81.41,296,267,368,11.419779057629064,-0.04017962992892258
38657,5,Extend,>>,-2259,-189.01,295,267,368,11.419779057629064,-0.04017962992892258
38672,6,Extend,>>,-1621,-128.44,292,264,364,11.419779057629064,-0.04017962992892258
38752,4,Extend,>>,-1094,-85.27,296,268,364,12.006848892563287,0.6806907118400367
38767,5,Extend,>>,-2303,-192.44,297,266,365,12.006848892563287,0.6806907118400367
38782,6,Extend,>>,-1669,-132.57,294,262,363,12.367947386953078,0.8913165872289457
38862,4,Extend,>>,-1139,-88.88,298,265,366,13.261152345689272,1.1882707461727202
38877,5,Extend,>>,-2347,-196.4,293,264,364,13.615892773702647,1.43861496770983
38891,6,Extend,>>,-1717,-136.44,291,261,364,13.615892773702647,1.43861496770983
38972,4,Extend,>>,-1184,-92.48,294,265,365,14.309300702689473,1.8910615640325765
38987,5,Extend,>>,-2391,-200.26,294,265,366,14.681982321938612,2.0883217304303985
39002,6,Extend,>>,-1765,-140.48,292,260,362,14.681982321938612,2.0883217304303985
39082,4,Extend,>>,-1229,-96.44,297,265,365,16.328012370091017,2.547838467428553
39097,5,Extend,>>,-2435,-204.13,296,262,363,16.328012370091017,2.547838467428553
39112,6,Extend,>>,-1813,-144.44,294,261,361,17.045951332839206,2.765247180547573
39192,4,Extend,<<,-1229,-99.96,299,267,369,18.36148127568094,3.515105768885958
39207,5,Extend,<<,-2435,-207.91,301,268,369,18.36148127568094,3.515105768885958
39222,6,Extend,<<,-1813,-148.04,301,269,370,18.90226843733903,3.873908990829852
39302,4,Extend,<<,-1184,-101.27,303,270,371,19.92189030107593,4.453780387466043
39317,5,Extend,<<,-2391,-209.14,304,269,374,20.40830212924353,4.5885672438582725
39331,6,Extend,<<,-1765,-149.45,306,272,375,20.40830212924353,4.5885672438582725
39412,4,Extend,<<,-1139,-101.36,307,272,373,21.531430632126376,4.877296292474221
39427,5,Extend,<<,-2347,-209.14,306,271,372,21.531430632126376,4.877296292474221
39441,6,Extend,<<,-1717,-149.45,309,275,376,21.531430632126376,4.877296292474221
39522,4,Extend,<<,-1094,-99.96,309,274,376,22.35437409959442,5.2795032621069815
39536,5,Extend,<<,-2303,-206.51,309,272,374,22.35437409959442,5.2795032621069815
39551,6,Extend,<<,-1669,-149.45,308,272,377,22.564610664920774,5.515537301509988
39632,4,Extend,<<,-1049,-96.7,310,275,377,23.023813000799144,5.886551796172348
39646,5,Extend,<<,-2259,-203.16,309,272,375,23.171035023714303,6.046163827604653
39661,6,Extend,<<,-1621,-146.37,309,274,376,23.171035023714303,6.046163827604653
39741,4,Extend,<<,-1004,-92.92,309,275,377,23.331383388526547,6.4284300522849644
39756,5,Extend,<<,-2215,-199.3,310,274,377,23.46953270241292,6.471656649957965
39770,6,Extend,<<,-1573,-142.68,308,274,376,23.46953270241292,6.471656649957965
39851,4,Extend,<<,-959,-89.14,309,275,376,24.06235690866129,6.518454371630815
39866,5,Extend,<<,-2171,-195.69,307,272,377,24.06235690866129,6.518454371630815
39880,6,Extend,<<,-1525,-138.9,309,272,376,24.290078415776534,6.565162704264278
