Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2,∠ABC_smooth,∠BCD_smooth,θ_total,L_est_cm,theta_from_R(compose),phase_used
123838,4,Extend,>>,-737,-58.37,359,275,365,38.55849242002756,27.060068139270484,65.61856055929805,-3.405535172893251,51.44669931250127,Extend
123853,5,Extend,>>,-1951,-164.75,361,277,366,38.58038000004075,27.00395999091136,65.5843399909521,-3.388351302966934,51.67862933260966,Extend
123867,6,Extend,>>,-1299,-101.19,356,275,362,38.58038000004075,27.00395999091136,65.5843399909521,-3.457172147713097,50.737308585882126,Extend
123948,4,Extend,>>,-782,-62.24,359,276,366,38.62440254492648,26.655550991060707,65.27995353598719,-3.388351302966934,51.67862933260966,Extend
123962,5,Extend,>>,-1995,-168.44,359,274,363,38.62440254492648,26.655550991060707,65.27995353598719,-3.4399455952663325,50.97604408402891,Extend
123977,6,Extend,>>,-1347,-105.41,355,274,365,38.61661549155416,26.514741305277497,65.13135679683165,-3.405535172893251,51.44669931250127,Extend
124058,4,Extend,>>,-827,-66.11,360,275,366,38.64588674044776,26.23156294080586,64.87744968125361,-3.388351302966934,51.67862933260966,Extend
124072,5,Extend,>>,-2039,-172.4,357,273,363,38.64588674044776,26.23156294080586,64.87744968125361,-3.4399455952663325,50.97604408402891,Extend
124087,6,Extend,>>,-1395,-109.36,355,272,362,38.65018950555039,26.06418290489156,64.71437241044194,-3.457172147713097,50.737308585882126,Extend
124167,4,Extend,>>,-872,-69.89,359,274,364,38.73225609850775,25.746631184917558,64.47888728342531,-3.4227332703263835,51.21250594389575,Extend
124182,5,Extend,>>,-2083,-176.18,357,274,364,38.79342982233942,25.533951892472917,64.32738171481233,-3.4227332703263835,51.21250594389575,Extend
124196,6,Extend,>>,-1443,-113.49,353,269,359,38.79342982233942,25.533951892472917,64.32738171481233,-3.5089371700942875,50.007408727758566,Extend
124277,4,Extend,>>,-917,-73.58,357,274,364,38.62964791689526,25.00414888000075,63.63379679689601,-3.4227332703263835,51.21250594389575,Extend
124292,5,Extend,>>,-2127,-180.04,357,273,363,38.62964791689526,25.00414888000075,63.63379679689601,-3.4399455952663325,50.97604408402891,Extend
124306,6,Extend,>>,-1491,-117.54,355,272,362,38.62964791689526,25.00414888000075,63.63379679689601,-3.457172147713097,50.737308585882126,Extend
124387,4,Extend,>>,-962,-77.54,358,275,366,38.52442271041516,24.375119599734887,62.899542310150046,-3.388351302966934,51.67862933260966,Extend
124402,5,Extend,>>,-2171,-183.82,356,272,361,38.52442271041516,24.375119599734887,62.899542310150046,-3.474412927666678,50.49629429818226,Extend
124416,6,Extend,>>,-1539,-121.58,352,269,359,38.347186258001535,24.28168157808532,62.628867836086854,-3.5089371700942875,50.007408727758566,Extend
124497,4,Extend,>>,-1007,-81.41,358,274,362,38.19971414195918,23.838731131691997,62.03844527365118,-3.457172147713097,50.737308585882126,Extend
124512,5,Extend,>>,-2215,-187.6,358,273,363,38.08503854027072,23.635208874886917,61.720247415157644,-3.4399455952663325,50.97604408402891,Extend
124526,6,Extend,>>,-1587,-125.63,352,268,359,38.08503854027072,23.635208874886917,61.720247415157644,-3.5089371700942875,50.007408727758566,Extend
124607,4,Extend,>>,-1052,-85.27,355,271,361,37.68852536796995,23.1090131756888,60.79753854365875,-3.474412927666678,50.49629429818226,Extend
124622,5,Extend,>>,-2259,-191.3,356,272,360,37.59833155888669,22.902971772464248,60.50130333135094,-3.4916679351270745,50.25299606540176,Extend
124637,6,Extend,>>,-1635,-129.32,354,271,358,37.59833155888669,22.902971772464248,60.50130333135094,-3.526220632568316,49.75952712121618,Extend
124718,4,Extend,>>,-1097,-88.88,353,271,365,37.08442392258301,21.848733022357365,58.93315694494037,-3.405535172893251,51.44669931250127,Extend
124732,5,Extend,>>,-2303,-195.16,355,271,362,37.08442392258301,21.848733022357365,58.93315694494037,-3.457172147713097,50.737308585882126,Extend
124747,6,Extend,>>,-1683,-133.54,351,268,358,36.89580970025952,21.550773392580183,58.4465830928397,-3.526220632568316,49.75952712121618,Extend
124827,4,Extend,>>,-1142,-92.66,355,271,361,36.58051427985433,20.77645165585104,57.35696593570537,-3.474412927666678,50.49629429818226,Extend
124842,5,Extend,>>,-2347,-199.03,356,269,358,36.58051427985433,20.77645165585104,57.35696593570537,-3.526220632568316,49.75952712121618,Extend
124856,6,Extend,>>,-1731,-137.32,353,269,355,36.30163241885575,20.42295123193307,56.72458365078882,-3.5781563850312974,49.002064984011824,Extend
124937,4,Extend,>>,-1187,-96.53,353,270,362,35.63107269398163,19.62714443613553,55.25821713011716,-3.457172147713097,50.737308585882126,Extend
124952,5,Extend,>>,-2391,-202.9,352,270,362,35.2924295067091,19.235031156547677,54.527460663256775,-3.457172147713097,50.737308585882126,Extend
124966,6,Extend,>>,-1779,-141.36,349,266,357,35.2924295067091,19.235031156547677,54.527460663256775,-3.5435183225491604,49.50934607748364,Extend
125047,4,Extend,>>,-1232,-100.31,354,271,363,34.02218264366424,17.963289546022416,51.985472189686654,-3.4399455952663325,50.97604408402891,Extend
125061,5,Extend,>>,-2435,-206.68,352,268,361,34.02218264366424,17.963289546022416,51.985472189686654,-3.474412927666678,50.49629429818226,Extend
125076,6,Extend,>>,-1827,-145.14,348,267,359,34.02218264366424,17.963289546022416,51.985472189686654,-3.5089371700942875,50.007408727758566,Extend
125157,4,Extend,<<,-1232,-104.09,354,271,363,32.61388116384519,16.56475472996683,49.17863589381202,-3.4399455952663325,50.97604408402891,Extend
125171,5,Extend,<<,-2435,-210.55,353,269,361,32.61388116384519,16.56475472996683,49.17863589381202,-3.474412927666678,50.49629429818226,Extend
125186,6,Extend,<<,-1827,-148.84,353,270,361,31.93336260804616,16.12325639188481,48.05661899993097,-3.474412927666678,50.49629429818226,Extend
125266,4,Extend,<<,-1187,-105.23,356,273,365,30.386607775713266,14.999173673201575,45.38578144891484,-3.405535172893251,51.44669931250127,Extend
125282,5,Extend,<<,-2391,-211.6,355,269,364,29.48970960000781,14.486862436841031,43.97657203684884,-3.4227332703263835,51.21250594389575,Extend
125296,6,Extend,<<,-1779,-150.07,358,274,368,29.48970960000781,14.486862436841031,43.97657203684884,-3.354026245634748,52.13571987711944,Extend
125377,4,Extend,<<,-1142,-104.44,359,274,367,28.18640933943232,12.472747526322609,40.65915686575493,-3.371181660547433,51.908301142730636,Extend
125391,5,Extend,<<,-2347,-210.55,359,274,368,28.18640933943232,12.472747526322609,40.65915686575493,-3.354026245634748,52.13571987711944,Extend
125406,6,Extend,<<,-1731,-150.07,361,276,370,28.18640933943232,12.472747526322609,40.65915686575493,-3.319758098329826,52.583818634449216,Extend
125487,4,Extend,<<,-1097,-101.54,362,275,370,27.70622180415213,10.487024695860384,38.19324650001251,-3.319758098329826,52.583818634449216,Extend
125501,5,Extend,<<,-2303,-207.47,362,276,370,27.70622180415213,10.487024695860384,38.19324650001251,-3.319758098329826,52.583818634449216,Extend
125516,6,Extend,<<,-1683,-150.07,362,276,369,27.416690870063636,9.824677895733675,37.24136876579731,-3.336885058228879,52.36089066577686,Extend
125597,4,Extend,<<,-1052,-97.76,363,276,370,25.79769380000745,8.519551788942625,34.31724558895007,-3.319758098329826,52.583818634449216,Extend
125611,5,Extend,<<,-2259,-203.78,364,276,370,24.71628735082002,7.719959290016371,32.436246640836394,-3.319758098329826,52.583818634449216,Extend
125626,6,Extend,<<,-1635,-147.43,364,276,369,24.71628735082002,7.719959290016371,32.436246640836394,-3.336885058228879,52.36089066577686,Extend
125706,4,Extend,<<,-1007,-93.8,366,277,371,22.29695671770889,6.039799444046584,28.336756161755474,-3.3026453659375887,52.80450890462835,Extend
125721,5,Extend,<<,-2215,-199.74,366,275,370,21.197008709628346,5.159989971594788,26.356998681223132,-3.319758098329826,52.583818634449216,Extend
125735,6,Extend,<<,-1587,-144.0,365,275,370,21.197008709628346,5.159989971594788,26.356998681223132,-3.319758098329826,52.583818634449216,Extend
125816,4,Extend,<<,-962,-90.02,366,276,371,18.789128626070347,2.789815171587919,21.578943797658265,-3.3026453659375887,52.80450890462835,Extend
125831,5,Extend,<<,-2171,-196.13,367,277,370,18.789128626070347,2.789815171587919,21.578943797658265,-3.319758098329826,52.583818634449216,Extend
125845,6,Extend,<<,-1539,-139.96,366,276,368,18.396987562682163,2.075977406306748,20.47296496898891,-3.354026245634748,52.13571987711944,Extend
125926,4,Extend,<<,-917,-86.07,369,277,369,17.59034079172946,1.2181919905764973,18.808532782305956,-3.336885058228879,52.36089066577686,Extend
125941,5,Extend,<<,-2127,-192.35,368,277,367,17.59034079172946,1.2181919905764973,18.808532782305956,-3.371181660547433,51.908301142730636,Extend
125955,6,Extend,<<,-1491,-135.91,367,276,367,17.04834951218945,0.5652247633775733,17.613574275567025,-3.371181660547433,51.908301142730636,Extend
126036,4,Extend,<<,-872,-82.2,369,278,369,14.935648250639542,-0.8917866660700109,14.04386158456953,-3.336885058228879,52.36089066577686,Extend
126051,5,Extend,<<,-2083,-188.48,370,276,367,13.359735119958298,-1.80566653967632,11.554068580281978,-3.371181660547433,51.908301142730636,Extend
126065,6,Extend,<<,-1443,-131.78,369,277,369,13.359735119958298,-1.80566653967632,11.554068580281978,-3.336885058228879,52.36089066577686,Extend
126146,4,Extend,<<,-827,-78.24,371,278,367,8.249733126173094,-4.628632438509338,3.6211006876637564,-3.371181660547433,51.908301142730636,Extend
126160,5,Extend,<<,-2039,-184.53,371,278,366,8.249733126173094,-4.628632438509338,3.6211006876637564,-3.388351302966934,51.67862933260966,Extend
126175,6,Extend,<<,-1395,-127.65,368,278,370,8.249733126173094,-4.628632438509338,3.6211006876637564,-3.319758098329826,52.583818634449216,Extend
126255,4,Extend,<<,-782,-74.29,370,279,365,5.816645194783366,-5.862466510182147,-0.04582131539878098,-3.405535172893251,51.44669931250127,Extend
126270,5,Extend,<<,-1995,-180.57,369,279,365,5.816645194783366,-5.862466510182147,-0.04582131539878098,-3.405535172893251,51.44669931250127,Extend
126285,6,Extend,<<,-1347,-123.52,370,279,364,5.515987890719699,-6.2007474705244885,-0.6847595798047896,-3.4227332703263835,51.21250594389575,Extend
126365,4,Extend,<<,-737,-70.42,371,279,363,5.3359804277888285,-6.795716919509971,-1.4597364917211424,-3.4399455952663325,50.97604408402891,Extend
126380,5,Extend,<<,-1951,-176.79,371,279,363,4.972802239523565,-6.99498103139744,-2.022178791873875,-3.4399455952663325,50.97604408402891,Extend
126395,6,Extend,<<,-1299,-119.3,370,279,364,4.972802239523565,-6.99498103139744,-2.022178791873875,-3.4227332703263835,51.21250594389575,Extend
126475,4,Extend,<<,-692,-66.37,371,281,364,4.184936732370204,-7.70551799983586,-3.520581267465656,-3.4227332703263835,51.21250594389575,Extend
126490,5,Extend,<<,-1907,-172.92,371,280,360,3.591216326993922,-7.87898934457602,-4.287773017582098,-3.4916679351270745,50.25299606540176,Extend
126504,6,Extend,<<,-1251,-115.16,371,280,362,3.591216326993922,-7.87898934457602,-4.287773017582098,-3.457172147713097,50.737308585882126,Extend
126585,4,Extend,<<,-647,-62.42,372,281,363,2.346265796844114,-8.71077880891862,-6.364513012074506,-3.4399455952663325,50.97604408402891,Extend
126600,5,Extend,<<,-1863,-169.05,370,281,364,2.346265796844114,-8.71077880891862,-6.364513012074506,-3.4227332703263835,51.21250594389575,Extend
126614,6,Extend,<<,-1203,-110.86,370,281,361,2.067157168808488,-9.128646992493184,-7.061489823684696,-3.474412927666678,50.49629429818226,Extend
126695,4,Extend,<<,-602,-58.46,371,283,362,1.8955182599185385,-9.783272236337908,-7.887753976419369,-3.457172147713097,50.737308585882126,Extend
126709,5,Extend,<<,-1819,-165.27,369,281,364,1.8955182599185385,-9.783272236337908,-7.887753976419369,-3.4227332703263835,51.21250594389575,Extend
126724,6,Extend,<<,-1155,-106.64,370,283,360,1.8497074406536989,-9.95669285565312,-8.106985414999421,-3.4916679351270745,50.25299606540176,Extend
126804,4,Extend,<<,-557,-54.42,370,280,362,1.9472120262327972,-10.220297450399835,-8.273085424167038,-3.457172147713097,50.737308585882126,Extend
126819,5,Extend,<<,-1775,-161.41,371,282,361,1.888841561594356,-10.119529736242622,-8.230688174648266,-3.474412927666678,50.49629429818226,Extend
126834,6,Extend,<<,-1107,-102.51,371,282,361,1.888841561594356,-10.119529736242622,-8.230688174648266,-3.474412927666678,50.49629429818226,Extend
126915,4,Extend,<<,-512,-50.37,372,283,361,2.304943601693071,-10.596964533305922,-8.29202093161285,-3.474412927666678,50.49629429818226,Extend
126929,5,Extend,<<,-1731,-157.45,370,282,359,2.304943601693071,-10.596964533305922,-8.29202093161285,-3.5089371700942875,50.007408727758566,Extend
126944,6,Extend,<<,-1059,-98.37,371,282,360,2.398783398265486,-11.00874523310368,-8.609961834838193,-3.4916679351270745,50.25299606540176,Extend
127025,4,Extend,<<,-467,-46.42,372,282,361,2.3667406991863027,-11.556084965675549,-9.189344266489247,-3.474412927666678,50.49629429818226,Extend
127040,5,Extend,<<,-1687,-153.58,372,282,361,2.3667406991863027,-11.556084965675549,-9.189344266489247,-3.474412927666678,50.49629429818226,Extend
127055,6,Extend,<<,-1011,-94.15,372,282,360,2.3220024695008514,-12.011710333546368,-9.689707864045516,-3.4916679351270745,50.25299606540176,Extend
127135,4,Extend,<<,-422,-42.55,371,283,360,1.9030844254300772,-12.661850527826155,-10.758766102396079,-3.4916679351270745,50.25299606540176,Extend
127150,5,Extend,<<,-1643,-149.63,371,282,361,1.607652092934892,-12.911618527594063,-11.303966434659172,-3.474412927666678,50.49629429818226,Extend
127164,6,Extend,<<,-963,-89.93,370,282,359,1.607652092934892,-12.911618527594063,-11.303966434659172,-3.5089371700942875,50.007408727758566,Extend
127245,4,Extend,<<,-377,-38.59,372,283,361,0.929097420127942,-13.888954413080114,-12.959856992952172,-3.474412927666678,50.49629429818226,Extend
127259,5,Extend,<<,-1599,-145.76,372,283,361,0.929097420127942,-13.888954413080114,-12.959856992952172,-3.474412927666678,50.49629429818226,Extend
127274,6,Extend,<<,-915,-85.71,371,284,359,0.929097420127942,-13.888954413080114,-12.959856992952172,-3.5089371700942875,50.007408727758566,Extend
127354,4,Extend,<<,-332,-34.55,372,284,360,-0.4644409236081983,-14.547197404390865,-15.011638327999062,-3.4916679351270745,50.25299606540176,Extend
127369,5,Extend,<<,-1555,-141.98,372,284,360,-0.4644409236081983,-14.547197404390865,-15.011638327999062,-3.4916679351270745,50.25299606540176,Extend
127384,6,Extend,<<,-867,-81.67,371,284,358,-1.0072593167339814,-14.884262867741562,-15.891522184475543,-3.526220632568316,49.75952712121618,Extend
127464,4,Extend,<<,-287,-30.68,373,284,360,-2.0304275962206093,-15.21814768546485,-17.248575281685458,-3.4916679351270745,50.25299606540176,Extend
127479,5,Extend,<<,-1511,-138.02,372,285,361,-2.464027408947458,-15.325613093954937,-17.789640502902394,-3.474412927666678,50.49629429818226,Extend
127493,6,Extend,<<,-819,-77.54,373,284,360,-2.464027408947458,-15.325613093954937,-17.789640502902394,-3.4916679351270745,50.25299606540176,Extend
127575,4,Extend,<<,-242,-26.81,374,285,362,-3.014266374972763,-15.456782969229645,-18.471049344202406,-3.457172147713097,50.737308585882126,Extend
127589,5,Extend,<<,-1467,-134.07,373,284,361,-3.294012983054012,-15.501841768268047,-18.79585475132206,-3.474412927666678,50.49629429818226,Extend
127604,6,Extend,<<,-771,-73.14,373,286,360,-3.294012983054012,-15.501841768268047,-18.79585475132206,-3.4916679351270745,50.25299606540176,Extend
127684,4,Extend,<<,-197,-22.86,374,285,361,-4.065934213556129,-15.88398461266826,-19.949918826224387,-3.474412927666678,50.49629429818226,Extend
127699,5,Extend,<<,-1423,-130.37,374,287,361,-4.065934213556129,-15.88398461266826,-19.949918826224387,-3.474412927666678,50.49629429818226,Extend
127714,6,Extend,<<,-723,-68.92,374,285,361,-4.284748070452987,-16.159210435708655,-20.443958506161643,-3.474412927666678,50.49629429818226,Extend
127794,4,Extend,<<,-152,-18.81,375,284,359,-4.840989819561561,-16.433869524143123,-21.274859343704684,-3.5089371700942875,50.007408727758566,Extend
127809,5,Extend,<<,-1379,-126.42,374,284,362,-4.840989819561561,-16.433869524143123,-21.274859343704684,-3.457172147713097,50.737308585882126,Extend
127824,6,Extend,<<,-675,-64.62,374,286,362,-5.099345776541582,-16.652602684487672,-21.751948461029254,-3.457172147713097,50.737308585882126,Extend
127904,4,Extend,<<,-107,-14.86,375,286,364,-5.545562626270383,-16.909707617315615,-22.455270243586,-3.4227332703263835,51.21250594389575,Extend
127919,5,Extend,<<,-1335,-122.64,374,285,363,-5.737261957699104,-17.153228051031654,-22.890490008730758,-3.4399455952663325,50.97604408402891,Extend
127934,6,Extend,<<,-627,-60.4,373,285,362,-5.737261957699104,-17.153228051031654,-22.890490008730758,-3.457172147713097,50.737308585882126,Extend
128014,4,Extend,<<,-62,-10.9,376,287,363,-6.492762203648008,-17.597449827416174,-24.090212031064183,-3.4399455952663325,50.97604408402891,Extend
128029,5,Extend,<<,-1291,-118.77,375,286,364,-6.492762203648008,-17.597449827416174,-24.090212031064183,-3.4227332703263835,51.21250594389575,Extend
128044,6,Extend,<<,-579,-56.44,374,285,363,-6.751969171775541,-17.694882302432053,-24.446851474207595,-3.4399455952663325,50.97604408402891,Extend
128125,4,Extend,<<,-17,-6.95,374,285,369,-7.227791107166997,-17.94472195366575,-25.172513060832745,-3.336885058228879,52.36089066577686,Extend
128140,5,Extend,<<,-1247,-114.9,374,284,365,-7.227791107166997,-17.94472195366575,-25.172513060832745,-3.405535172893251,51.44669931250127,Extend
